"survey_year","site_code","species_name","final_percent_cover","latitude","longitude","sqrt_pcover","minN","site_yr"
2015,"TS2","Platygyra daedalea",1,-10.6058,141.90612,1,1,"TS2_2015"
2015,"TS2","Porites annae",0,-10.6058,141.90612,0,1,"TS2_2015"
2020,"TS2","Acropora intermedia",0,-10.6058,141.90612,0,2,"TS2_2020"
2020,"TS2","Acropora muricata",0,-10.6058,141.90612,0,2,"TS2_2020"
2020,"TS2","Echinopora gemmacea",3,-10.6058,141.90612,1.73205080756888,3,"TS2_2020"
2020,"TS2","Echinopora lamellosa",2,-10.6058,141.90612,1.4142135623731,2,"TS2_2020"
2020,"TS2","Galaxea fascicularis",1,-10.6058,141.90612,1,1,"TS2_2020"
2020,"TS2","Lobophyllia hemprichii",0,-10.6058,141.90612,0,1,"TS2_2020"
2020,"TS2","Montipora aequituberculata",3.5,-10.6058,141.90612,1.87082869338697,2,"TS2_2020"
2020,"TS2","Montipora aequituberculata",3.5,-10.6058,141.90612,1.87082869338697,2,"TS2_2020"
2020,"TS2","Montipora crassituberculata",0,-10.6058,141.90612,0,10,"TS2_2020"
2020,"TS2","Montipora danae",0,-10.6058,141.90612,0,2,"TS2_2020"
2020,"TS2","Montipora foliosa",0,-10.6058,141.90612,0,3,"TS2_2020"
2020,"TS2","Montipora hispida",0,-10.6058,141.90612,0,1,"TS2_2020"
2020,"TS2","Platygyra daedalea",0,-10.6058,141.90612,0,1,"TS2_2020"
2020,"TS2","Porites annae",0,-10.6058,141.90612,0,1,"TS2_2020"
2021,"TS2","Acropora intermedia",0,-10.6058,141.90612,0,2,"TS2_2021"
2021,"TS2","Acropora muricata",0,-10.6058,141.90612,0,2,"TS2_2021"
2021,"TS2","Echinopora gemmacea",0,-10.6058,141.90612,0,3,"TS2_2021"
2021,"TS2","Echinopora lamellosa",0,-10.6058,141.90612,0,2,"TS2_2021"
2021,"TS2","Galaxea fascicularis",0,-10.6058,141.90612,0,1,"TS2_2021"
2021,"TS2","Lobophyllia hemprichii",0,-10.6058,141.90612,0,1,"TS2_2021"
2021,"TS2","Montipora aequituberculata",3,-10.6058,141.90612,1.73205080756888,2,"TS2_2021"
2021,"TS2","Montipora aequituberculata",3,-10.6058,141.90612,1.73205080756888,2,"TS2_2021"
2021,"TS2","Montipora crassituberculata",0,-10.6058,141.90612,0,10,"TS2_2021"
2021,"TS2","Montipora danae",2,-10.6058,141.90612,1.4142135623731,2,"TS2_2021"
2021,"TS2","Montipora foliosa",3,-10.6058,141.90612,1.73205080756888,3,"TS2_2021"
2021,"TS2","Montipora hispida",0,-10.6058,141.90612,0,1,"TS2_2021"
2021,"TS2","Platygyra daedalea",0,-10.6058,141.90612,0,1,"TS2_2021"
2021,"TS2","Porites annae",1,-10.6058,141.90612,1,1,"TS2_2021"
2015,"TS20","Acropora cerealis",1,-9.95826,144.15061,1,1,"TS20_2015"
2015,"TS20","Acropora hyacinthus",3,-9.95826,144.15061,1.73205080756888,3,"TS20_2015"
2015,"TS20","Acropora lutkeni",0,-9.95826,144.15061,0,1,"TS20_2015"
2015,"TS20","Acropora robusta",0,-9.95826,144.15061,0,2,"TS20_2015"
2015,"TS20","Acropora sarmentosa",1,-9.95826,144.15061,1,1,"TS20_2015"
2015,"TS20","Acropora secale",0,-9.95826,144.15061,0,2,"TS20_2015"
2015,"TS20","Acropora valida",1,-9.95826,144.15061,1,1,"TS20_2015"
2015,"TS20","Astrea curta",0,-9.95826,144.15061,0,1,"TS20_2015"
2015,"TS20","Favia matthaii",0,-9.95826,144.15061,0,1,"TS20_2015"
2015,"TS20","Favia pallida",0,-9.95826,144.15061,0,1,"TS20_2015"
2015,"TS20","Isopora palifera",1,-9.95826,144.15061,1,1,"TS20_2015"
2015,"TS20","Millepora dichotoma",0,-9.95826,144.15061,0,1,"TS20_2015"
2015,"TS20","Millepora exaesa",0,-9.95826,144.15061,0,1,"TS20_2015"
2015,"TS20","Montipora danae",0,-9.95826,144.15061,0,1,"TS20_2015"
2015,"TS20","Phymastrea valenciennesi",0,-9.95826,144.15061,0,1,"TS20_2015"
2015,"TS20","Pocillopora verrucosa",0,-9.95826,144.15061,0,1,"TS20_2015"
2015,"TS20","Porites vaughani",0,-9.95826,144.15061,0,1,"TS20_2015"
2015,"TS20","Stylophora pistillata",3,-9.95826,144.15061,1.73205080756888,1,"TS20_2015"
2016,"TS20","Acropora cerealis",0,-9.95826,144.15061,0,1,"TS20_2016"
2016,"TS20","Acropora hyacinthus",3,-9.95826,144.15061,1.73205080756888,3,"TS20_2016"
2016,"TS20","Acropora lutkeni",1,-9.95826,144.15061,1,1,"TS20_2016"
2016,"TS20","Acropora robusta",0,-9.95826,144.15061,0,2,"TS20_2016"
2016,"TS20","Acropora sarmentosa",0,-9.95826,144.15061,0,1,"TS20_2016"
2016,"TS20","Acropora secale",2,-9.95826,144.15061,1.4142135623731,2,"TS20_2016"
2016,"TS20","Acropora valida",0,-9.95826,144.15061,0,1,"TS20_2016"
2016,"TS20","Astrea curta",1,-9.95826,144.15061,1,1,"TS20_2016"
2016,"TS20","Favia matthaii",0,-9.95826,144.15061,0,1,"TS20_2016"
2016,"TS20","Favia pallida",0,-9.95826,144.15061,0,1,"TS20_2016"
2016,"TS20","Isopora palifera",0,-9.95826,144.15061,0,1,"TS20_2016"
2016,"TS20","Millepora dichotoma",0,-9.95826,144.15061,0,1,"TS20_2016"
2016,"TS20","Millepora exaesa",1,-9.95826,144.15061,1,1,"TS20_2016"
2016,"TS20","Montipora danae",1,-9.95826,144.15061,1,1,"TS20_2016"
2016,"TS20","Phymastrea valenciennesi",0,-9.95826,144.15061,0,1,"TS20_2016"
2016,"TS20","Pocillopora verrucosa",2,-9.95826,144.15061,1.4142135623731,1,"TS20_2016"
2016,"TS20","Porites vaughani",1,-9.95826,144.15061,1,1,"TS20_2016"
2016,"TS20","Stylophora pistillata",1,-9.95826,144.15061,1,1,"TS20_2016"
2020,"TS20","Acropora cerealis",0,-9.95826,144.15061,0,1,"TS20_2020"
2020,"TS20","Acropora hyacinthus",0,-9.95826,144.15061,0,3,"TS20_2020"
2020,"TS20","Acropora lutkeni",0,-9.95826,144.15061,0,1,"TS20_2020"
2020,"TS20","Acropora robusta",2,-9.95826,144.15061,1.4142135623731,2,"TS20_2020"
2020,"TS20","Acropora sarmentosa",0,-9.95826,144.15061,0,1,"TS20_2020"
2020,"TS20","Acropora secale",2,-9.95826,144.15061,1.4142135623731,2,"TS20_2020"
2020,"TS20","Acropora valida",1,-9.95826,144.15061,1,1,"TS20_2020"
2020,"TS20","Astrea curta",0,-9.95826,144.15061,0,1,"TS20_2020"
2020,"TS20","Favia matthaii",1,-9.95826,144.15061,1,1,"TS20_2020"
2020,"TS20","Favia pallida",1,-9.95826,144.15061,1,1,"TS20_2020"
2020,"TS20","Isopora palifera",0,-9.95826,144.15061,0,1,"TS20_2020"
2020,"TS20","Millepora dichotoma",1,-9.95826,144.15061,1,1,"TS20_2020"
2020,"TS20","Millepora exaesa",1,-9.95826,144.15061,1,1,"TS20_2020"
2020,"TS20","Montipora danae",0,-9.95826,144.15061,0,1,"TS20_2020"
2020,"TS20","Phymastrea valenciennesi",1,-9.95826,144.15061,1,1,"TS20_2020"
2020,"TS20","Pocillopora verrucosa",1,-9.95826,144.15061,1,1,"TS20_2020"
2020,"TS20","Porites vaughani",0,-9.95826,144.15061,0,1,"TS20_2020"
2020,"TS20","Stylophora pistillata",0,-9.95826,144.15061,0,1,"TS20_2020"
2015,"TS21","Acropora gemmifera",0,-9.9513,144.03178,0,2,"TS21_2015"
2015,"TS21","Acropora hyacinthus",0,-9.9513,144.03178,0,1,"TS21_2015"
2015,"TS21","Acropora latistella",2,-9.9513,144.03178,1.4142135623731,2,"TS21_2015"
2015,"TS21","Acropora millepora",1,-9.9513,144.03178,1,1,"TS21_2015"
2015,"TS21","Acropora pulchra",0,-9.9513,144.03178,0,1,"TS21_2015"
2015,"TS21","Acropora valida",0,-9.9513,144.03178,0,1,"TS21_2015"
2015,"TS21","Coscinaraea columna",0,-9.9513,144.03178,0,1,"TS21_2015"
2015,"TS21","Cyphastrea microphthalma",1,-9.9513,144.03178,1,1,"TS21_2015"
2015,"TS21","Echinopora gemmacea",0,-9.9513,144.03178,0,1,"TS21_2015"
2015,"TS21","Favia stelligera",1,-9.9513,144.03178,1,1,"TS21_2015"
2015,"TS21","Goniastrea edwardsi",0,-9.9513,144.03178,0,1,"TS21_2015"
2015,"TS21","Halomitra pileus",0,-9.9513,144.03178,0,1,"TS21_2015"
2015,"TS21","Leptoria phrygia",0,-9.9513,144.03178,0,1,"TS21_2015"
2015,"TS21","Merulina ampliata",3,-9.9513,144.03178,1.73205080756888,3,"TS21_2015"
2015,"TS21","Montipora aequituberculata",0,-9.9513,144.03178,0,3,"TS21_2015"
2015,"TS21","Montipora crassituberculata",1,-9.9513,144.03178,1,1,"TS21_2015"
2015,"TS21","Montipora grisea",2,-9.9513,144.03178,1.4142135623731,2,"TS21_2015"
2015,"TS21","Montipora hispida",2,-9.9513,144.03178,1.4142135623731,2,"TS21_2015"
2015,"TS21","Montipora turgescens",0,-9.9513,144.03178,0,1,"TS21_2015"
2015,"TS21","Mycedium elephantotus",0,-9.9513,144.03178,0,1,"TS21_2015"
2015,"TS21","Pocillopora damicornis",1,-9.9513,144.03178,1,1,"TS21_2015"
2015,"TS21","Pocillopora verrucosa",0,-9.9513,144.03178,0,2,"TS21_2015"
2015,"TS21","Porites attenuata",1,-9.9513,144.03178,1,1,"TS21_2015"
2015,"TS21","Porites cylindrica",5,-9.9513,144.03178,2.23606797749979,5,"TS21_2015"
2015,"TS21","Stylophora pistillata",0,-9.9513,144.03178,0,1,"TS21_2015"
2016,"TS21","Acropora gemmifera",2,-9.9513,144.03178,1.4142135623731,2,"TS21_2016"
2016,"TS21","Acropora hyacinthus",1,-9.9513,144.03178,1,1,"TS21_2016"
2016,"TS21","Acropora latistella",0,-9.9513,144.03178,0,2,"TS21_2016"
2016,"TS21","Acropora millepora",1,-9.9513,144.03178,1,1,"TS21_2016"
2016,"TS21","Acropora pulchra",1,-9.9513,144.03178,1,1,"TS21_2016"
2016,"TS21","Acropora valida",1,-9.9513,144.03178,1,1,"TS21_2016"
2016,"TS21","Coscinaraea columna",1,-9.9513,144.03178,1,1,"TS21_2016"
2016,"TS21","Cyphastrea microphthalma",0,-9.9513,144.03178,0,1,"TS21_2016"
2016,"TS21","Echinopora gemmacea",1,-9.9513,144.03178,1,1,"TS21_2016"
2016,"TS21","Favia stelligera",0,-9.9513,144.03178,0,1,"TS21_2016"
2016,"TS21","Goniastrea edwardsi",1,-9.9513,144.03178,1,1,"TS21_2016"
2016,"TS21","Halomitra pileus",1,-9.9513,144.03178,1,1,"TS21_2016"
2016,"TS21","Leptoria phrygia",1,-9.9513,144.03178,1,1,"TS21_2016"
2016,"TS21","Merulina ampliata",0,-9.9513,144.03178,0,3,"TS21_2016"
2016,"TS21","Montipora aequituberculata",3,-9.9513,144.03178,1.73205080756888,3,"TS21_2016"
2016,"TS21","Montipora crassituberculata",1,-9.9513,144.03178,1,1,"TS21_2016"
2016,"TS21","Montipora grisea",0,-9.9513,144.03178,0,2,"TS21_2016"
2016,"TS21","Montipora hispida",8,-9.9513,144.03178,2.82842712474619,2,"TS21_2016"
2016,"TS21","Montipora turgescens",1,-9.9513,144.03178,1,1,"TS21_2016"
2016,"TS21","Mycedium elephantotus",1,-9.9513,144.03178,1,1,"TS21_2016"
2016,"TS21","Pocillopora damicornis",0,-9.9513,144.03178,0,1,"TS21_2016"
2016,"TS21","Pocillopora verrucosa",2,-9.9513,144.03178,1.4142135623731,2,"TS21_2016"
2016,"TS21","Porites attenuata",0,-9.9513,144.03178,0,1,"TS21_2016"
2016,"TS21","Porites cylindrica",6.5,-9.9513,144.03178,2.54950975679639,5,"TS21_2016"
2016,"TS21","Porites cylindrica",6.5,-9.9513,144.03178,2.54950975679639,5,"TS21_2016"
2016,"TS21","Stylophora pistillata",1,-9.9513,144.03178,1,1,"TS21_2016"
2020,"TS28","Lobophyllia hemprichii",1,-10.60343,141.90698,1,1,"TS28_2020"
2020,"TS28","Millepora exaesa",1,-10.60343,141.90698,1,1,"TS28_2020"
2020,"TS28","Montipora crassituberculata",1,-10.60343,141.90698,1,1,"TS28_2020"
2020,"TS28","Montipora efflorescens",3,-10.60343,141.90698,1.73205080756888,3,"TS28_2020"
2015,"TS3","Acropora cytherea",1,-10.60265,141.90855,1,1,"TS3_2015"
2015,"TS3","Acropora intermedia",5.5,-10.60265,141.90855,2.34520787991171,5.5,"TS3_2015"
2015,"TS3","Acropora intermedia",5.5,-10.60265,141.90855,2.34520787991171,5.5,"TS3_2015"
2015,"TS3","Acropora muricata",2,-10.60265,141.90855,1.4142135623731,2,"TS3_2015"
2015,"TS3","Acropora pulchra",2,-10.60265,141.90855,1.4142135623731,2,"TS3_2015"
2015,"TS3","Acropora samoensis",2,-10.60265,141.90855,1.4142135623731,2,"TS3_2015"
2015,"TS3","Acropora tenuis",0,-10.60265,141.90855,0,1,"TS3_2015"
2015,"TS3","Acropora verweyi",1,-10.60265,141.90855,1,1,"TS3_2015"
2015,"TS3","Caulastrea furcata",0,-10.60265,141.90855,0,1,"TS3_2015"
2015,"TS3","Diploastrea heliopora",5,-10.60265,141.90855,2.23606797749979,5,"TS3_2015"
2015,"TS3","Echinopora gemmacea",0,-10.60265,141.90855,0,1,"TS3_2015"
2015,"TS3","Echinopora lamellosa",2,-10.60265,141.90855,1.4142135623731,1,"TS3_2015"
2015,"TS3","Galaxea astreata",0,-10.60265,141.90855,0,2,"TS3_2015"
2015,"TS3","Galaxea fascicularis",6,-10.60265,141.90855,2.44948974278318,1,"TS3_2015"
2015,"TS3","Goniastrea pectinata",0,-10.60265,141.90855,0,1,"TS3_2015"
2015,"TS3","Goniopora fruticosa",3,-10.60265,141.90855,1.73205080756888,1,"TS3_2015"
2015,"TS3","Goniopora pandoraensis",0,-10.60265,141.90855,0,9,"TS3_2015"
2015,"TS3","Goniopora pendulus",0,-10.60265,141.90855,0,1,"TS3_2015"
2015,"TS3","Isopora brueggemanni",3.5,-10.60265,141.90855,1.87082869338697,1,"TS3_2015"
2015,"TS3","Isopora brueggemanni",3.5,-10.60265,141.90855,1.87082869338697,1,"TS3_2015"
2015,"TS3","Lobophyllia hataii",0,-10.60265,141.90855,0,1,"TS3_2015"
2015,"TS3","Lobophyllia hemprichii",4,-10.60265,141.90855,2,1,"TS3_2015"
2015,"TS3","Lobophyllia hemprichii",4,-10.60265,141.90855,2,1,"TS3_2015"
2015,"TS3","Merulina ampliata",5,-10.60265,141.90855,2.23606797749979,5,"TS3_2015"
2015,"TS3","Montipora aequituberculata",2,-10.60265,141.90855,1.4142135623731,2,"TS3_2015"
2015,"TS3","Montipora crassituberculata",1,-10.60265,141.90855,1,1,"TS3_2015"
2015,"TS3","Montipora hispida",0,-10.60265,141.90855,0,2,"TS3_2015"
2015,"TS3","Paragoniastrea australensis",0,-10.60265,141.90855,0,1,"TS3_2015"
2015,"TS3","Platygyra daedalea",1,-10.60265,141.90855,1,1,"TS3_2015"
2015,"TS3","Porites annae",0,-10.60265,141.90855,0,1,"TS3_2015"
2015,"TS3","Porites cylindrica",0,-10.60265,141.90855,0,3,"TS3_2015"
2015,"TS3","Turbinaria frondens",0,-10.60265,141.90855,0,1,"TS3_2015"
2020,"TS3","Acropora cytherea",0,-10.60265,141.90855,0,1,"TS3_2020"
2020,"TS3","Acropora intermedia",0,-10.60265,141.90855,0,5.5,"TS3_2020"
2020,"TS3","Acropora muricata",0,-10.60265,141.90855,0,2,"TS3_2020"
2020,"TS3","Acropora pulchra",0,-10.60265,141.90855,0,2,"TS3_2020"
2020,"TS3","Acropora samoensis",0,-10.60265,141.90855,0,2,"TS3_2020"
2020,"TS3","Acropora tenuis",0,-10.60265,141.90855,0,1,"TS3_2020"
2020,"TS3","Acropora verweyi",0,-10.60265,141.90855,0,1,"TS3_2020"
2020,"TS3","Caulastrea furcata",1,-10.60265,141.90855,1,1,"TS3_2020"
2020,"TS3","Diploastrea heliopora",0,-10.60265,141.90855,0,5,"TS3_2020"
2020,"TS3","Echinopora gemmacea",1,-10.60265,141.90855,1,1,"TS3_2020"
2020,"TS3","Echinopora lamellosa",1,-10.60265,141.90855,1,1,"TS3_2020"
2020,"TS3","Galaxea astreata",2,-10.60265,141.90855,1.4142135623731,2,"TS3_2020"
2020,"TS3","Galaxea fascicularis",1,-10.60265,141.90855,1,1,"TS3_2020"
2020,"TS3","Goniastrea pectinata",1,-10.60265,141.90855,1,1,"TS3_2020"
2020,"TS3","Goniopora fruticosa",7,-10.60265,141.90855,2.64575131106459,1,"TS3_2020"
2020,"TS3","Goniopora pandoraensis",0,-10.60265,141.90855,0,9,"TS3_2020"
2020,"TS3","Goniopora pendulus",1,-10.60265,141.90855,1,1,"TS3_2020"
2020,"TS3","Isopora brueggemanni",0,-10.60265,141.90855,0,1,"TS3_2020"
2020,"TS3","Lobophyllia hataii",0,-10.60265,141.90855,0,1,"TS3_2020"
2020,"TS3","Lobophyllia hemprichii",4,-10.60265,141.90855,2,1,"TS3_2020"
2020,"TS3","Merulina ampliata",0,-10.60265,141.90855,0,5,"TS3_2020"
2020,"TS3","Montipora aequituberculata",0,-10.60265,141.90855,0,2,"TS3_2020"
2020,"TS3","Montipora crassituberculata",0,-10.60265,141.90855,0,1,"TS3_2020"
2020,"TS3","Montipora hispida",2,-10.60265,141.90855,1.4142135623731,2,"TS3_2020"
2020,"TS3","Paragoniastrea australensis",1,-10.60265,141.90855,1,1,"TS3_2020"
2020,"TS3","Platygyra daedalea",0,-10.60265,141.90855,0,1,"TS3_2020"
2020,"TS3","Porites annae",0,-10.60265,141.90855,0,1,"TS3_2020"
2020,"TS3","Porites cylindrica",3,-10.60265,141.90855,1.73205080756888,3,"TS3_2020"
2020,"TS3","Turbinaria frondens",1,-10.60265,141.90855,1,1,"TS3_2020"
2021,"TS3","Acropora cytherea",0,-10.60265,141.90855,0,1,"TS3_2021"
2021,"TS3","Acropora intermedia",0,-10.60265,141.90855,0,5.5,"TS3_2021"
2021,"TS3","Acropora muricata",0,-10.60265,141.90855,0,2,"TS3_2021"
2021,"TS3","Acropora pulchra",0,-10.60265,141.90855,0,2,"TS3_2021"
2021,"TS3","Acropora samoensis",0,-10.60265,141.90855,0,2,"TS3_2021"
2021,"TS3","Acropora tenuis",1,-10.60265,141.90855,1,1,"TS3_2021"
2021,"TS3","Acropora verweyi",0,-10.60265,141.90855,0,1,"TS3_2021"
2021,"TS3","Caulastrea furcata",0,-10.60265,141.90855,0,1,"TS3_2021"
2021,"TS3","Diploastrea heliopora",0,-10.60265,141.90855,0,5,"TS3_2021"
2021,"TS3","Echinopora gemmacea",0,-10.60265,141.90855,0,1,"TS3_2021"
2021,"TS3","Echinopora lamellosa",1,-10.60265,141.90855,1,1,"TS3_2021"
2021,"TS3","Galaxea astreata",0,-10.60265,141.90855,0,2,"TS3_2021"
2021,"TS3","Galaxea fascicularis",0,-10.60265,141.90855,0,1,"TS3_2021"
2021,"TS3","Goniastrea pectinata",0,-10.60265,141.90855,0,1,"TS3_2021"
2021,"TS3","Goniopora fruticosa",1,-10.60265,141.90855,1,1,"TS3_2021"
2021,"TS3","Goniopora pandoraensis",9,-10.60265,141.90855,3,9,"TS3_2021"
2021,"TS3","Goniopora pendulus",0,-10.60265,141.90855,0,1,"TS3_2021"
2021,"TS3","Isopora brueggemanni",1,-10.60265,141.90855,1,1,"TS3_2021"
2021,"TS3","Lobophyllia hataii",1,-10.60265,141.90855,1,1,"TS3_2021"
2021,"TS3","Lobophyllia hemprichii",1,-10.60265,141.90855,1,1,"TS3_2021"
2021,"TS3","Lobophyllia hemprichii",1,-10.60265,141.90855,1,1,"TS3_2021"
2021,"TS3","Merulina ampliata",0,-10.60265,141.90855,0,5,"TS3_2021"
2021,"TS3","Montipora aequituberculata",4,-10.60265,141.90855,2,2,"TS3_2021"
2021,"TS3","Montipora crassituberculata",0,-10.60265,141.90855,0,1,"TS3_2021"
2021,"TS3","Montipora hispida",0,-10.60265,141.90855,0,2,"TS3_2021"
2021,"TS3","Paragoniastrea australensis",0,-10.60265,141.90855,0,1,"TS3_2021"
2021,"TS3","Platygyra daedalea",0,-10.60265,141.90855,0,1,"TS3_2021"
2021,"TS3","Porites annae",1,-10.60265,141.90855,1,1,"TS3_2021"
2021,"TS3","Porites cylindrica",0,-10.60265,141.90855,0,3,"TS3_2021"
2021,"TS3","Turbinaria frondens",0,-10.60265,141.90855,0,1,"TS3_2021"
2015,"TS4","Acropora austera",5,-10.52274,143.09259,2.23606797749979,5,"TS4_2015"
2015,"TS4","Acropora muricata",1,-10.52274,143.09259,1,1,"TS4_2015"
2015,"TS4","Echinopora lamellosa",0,-10.52274,143.09259,0,1,"TS4_2015"
2015,"TS4","Echinopora pacificus",0,-10.52274,143.09259,0,2,"TS4_2015"
2015,"TS4","Favia favus",0,-10.52274,143.09259,0,1,"TS4_2015"
2015,"TS4","Favites halicora",0,-10.52274,143.09259,0,1,"TS4_2015"
2015,"TS4","Galaxea fascicularis",0,-10.52274,143.09259,0,1,"TS4_2015"
2015,"TS4","Merulina scabricula",3,-10.52274,143.09259,1.73205080756888,3,"TS4_2015"
2015,"TS4","Millepora exaesa",0,-10.52274,143.09259,0,1,"TS4_2015"
2015,"TS4","Montipora crassituberculata",1,-10.52274,143.09259,1,1,"TS4_2015"
2015,"TS4","Pachyseris speciosa",0,-10.52274,143.09259,0,1,"TS4_2015"
2015,"TS4","Pavona cactus",0,-10.52274,143.09259,0,5,"TS4_2015"
2015,"TS4","Pavona varians",1,-10.52274,143.09259,1,1,"TS4_2015"
2015,"TS4","Pocillopora damicornis",1,-10.52274,143.09259,1,1,"TS4_2015"
2015,"TS4","Podabacia crustacea",0,-10.52274,143.09259,0,1,"TS4_2015"
2015,"TS4","Porites cylindrica",18,-10.52274,143.09259,4.24264068711928,12.5,"TS4_2015"
2015,"TS4","Porites rus",0,-10.52274,143.09259,0,2,"TS4_2015"
2015,"TS4","Stylophora pistillata",1,-10.52274,143.09259,1,1,"TS4_2015"
2021,"TS4","Acropora austera",0,-10.52274,143.09259,0,5,"TS4_2021"
2021,"TS4","Acropora muricata",0,-10.52274,143.09259,0,1,"TS4_2021"
2021,"TS4","Echinopora lamellosa",1,-10.52274,143.09259,1,1,"TS4_2021"
2021,"TS4","Echinopora pacificus",2,-10.52274,143.09259,1.4142135623731,2,"TS4_2021"
2021,"TS4","Favia favus",1,-10.52274,143.09259,1,1,"TS4_2021"
2021,"TS4","Favites halicora",1,-10.52274,143.09259,1,1,"TS4_2021"
2021,"TS4","Galaxea fascicularis",1,-10.52274,143.09259,1,1,"TS4_2021"
2021,"TS4","Merulina scabricula",0,-10.52274,143.09259,0,3,"TS4_2021"
2021,"TS4","Millepora exaesa",1,-10.52274,143.09259,1,1,"TS4_2021"
2021,"TS4","Montipora crassituberculata",0,-10.52274,143.09259,0,1,"TS4_2021"
2021,"TS4","Pachyseris speciosa",1,-10.52274,143.09259,1,1,"TS4_2021"
2021,"TS4","Pavona cactus",5,-10.52274,143.09259,2.23606797749979,5,"TS4_2021"
2021,"TS4","Pavona varians",0,-10.52274,143.09259,0,1,"TS4_2021"
2021,"TS4","Pocillopora damicornis",0,-10.52274,143.09259,0,1,"TS4_2021"
2021,"TS4","Podabacia crustacea",1,-10.52274,143.09259,1,1,"TS4_2021"
2021,"TS4","Porites cylindrica",12.5,-10.52274,143.09259,3.53553390593274,12.5,"TS4_2021"
2021,"TS4","Porites cylindrica",12.5,-10.52274,143.09259,3.53553390593274,12.5,"TS4_2021"
2021,"TS4","Porites rus",2,-10.52274,143.09259,1.4142135623731,2,"TS4_2021"
2021,"TS4","Stylophora pistillata",0,-10.52274,143.09259,0,1,"TS4_2021"
2021,"TS5","Acropora loripes",1,-10.51905,143.09294,1,1,"TS5_2021"
2021,"TS5","Diploastrea heliopora",4,-10.51905,143.09294,2,4,"TS5_2021"
2021,"TS5","Echinopora lamellosa",3,-10.51905,143.09294,1.73205080756888,3,"TS5_2021"
2021,"TS5","Echinopora pacificus",2,-10.51905,143.09294,1.4142135623731,2,"TS5_2021"
2021,"TS5","Echinopora pacificus",2,-10.51905,143.09294,1.4142135623731,2,"TS5_2021"
2021,"TS5","Favia favus",1,-10.51905,143.09294,1,1,"TS5_2021"
2021,"TS5","Favia pallida",1,-10.51905,143.09294,1,1,"TS5_2021"
2021,"TS5","Galaxea fascicularis",1,-10.51905,143.09294,1,1,"TS5_2021"
2021,"TS5","Goniopora eclipsensis",4,-10.51905,143.09294,2,4,"TS5_2021"
2021,"TS5","Goniopora pandoraensis",3,-10.51905,143.09294,1.73205080756888,3,"TS5_2021"
2021,"TS5","Goniopora pandoraensis",3,-10.51905,143.09294,1.73205080756888,3,"TS5_2021"
2021,"TS5","Heliofungia actiniformis",3,-10.51905,143.09294,1.73205080756888,3,"TS5_2021"
2021,"TS5","Lobophyllia hemprichii",2,-10.51905,143.09294,1.4142135623731,2,"TS5_2021"
2021,"TS5","Lobophyllia hemprichii",2,-10.51905,143.09294,1.4142135623731,2,"TS5_2021"
2021,"TS5","Merulina ampliata",1,-10.51905,143.09294,1,1,"TS5_2021"
2021,"TS5","Millepora exaesa",1,-10.51905,143.09294,1,1,"TS5_2021"
2021,"TS5","Oxypora lacera",2,-10.51905,143.09294,1.4142135623731,2,"TS5_2021"
2021,"TS5","Pachyseris speciosa",1,-10.51905,143.09294,1,1,"TS5_2021"
2021,"TS5","Pavona cactus",3.5,-10.51905,143.09294,1.87082869338697,3.5,"TS5_2021"
2021,"TS5","Pavona cactus",3.5,-10.51905,143.09294,1.87082869338697,3.5,"TS5_2021"
2021,"TS5","Pectinia paeonia",1,-10.51905,143.09294,1,1,"TS5_2021"
2021,"TS5","Porites cylindrica",26,-10.51905,143.09294,5.09901951359278,26,"TS5_2021"
2021,"TS5","Porites cylindrica",26,-10.51905,143.09294,5.09901951359278,26,"TS5_2021"
2021,"TS5","Porites rugosa",2,-10.51905,143.09294,1.4142135623731,2,"TS5_2021"
2021,"TS5","Porites rus",2,-10.51905,143.09294,1.4142135623731,2,"TS5_2021"
2021,"TS5","Turbinaria mesenterina",7,-10.51905,143.09294,2.64575131106459,7,"TS5_2021"
2021,"TS5","Turbinaria mesenterina",7,-10.51905,143.09294,2.64575131106459,7,"TS5_2021"
2021,"TS5","Turbinaria reniformis",1,-10.51905,143.09294,1,1,"TS5_2021"
2015,"TS7","Acropora abrotanoides",0,-10.28793,143.71759,0,1,"TS7_2015"
2015,"TS7","Acropora austera",2,-10.28793,143.71759,1.4142135623731,2,"TS7_2015"
2015,"TS7","Acropora clathrata",0,-10.28793,143.71759,0,1,"TS7_2015"
2015,"TS7","Acropora cytherea",1,-10.28793,143.71759,1,1,"TS7_2015"
2015,"TS7","Acropora digitifera",1,-10.28793,143.71759,1,1,"TS7_2015"
2015,"TS7","Acropora elseyi",0,-10.28793,143.71759,0,2,"TS7_2015"
2015,"TS7","Acropora gemmifera",5,-10.28793,143.71759,2.23606797749979,2,"TS7_2015"
2015,"TS7","Acropora humilis",0,-10.28793,143.71759,0,1,"TS7_2015"
2015,"TS7","Acropora hyacinthus",1,-10.28793,143.71759,1,1,"TS7_2015"
2015,"TS7","Acropora intermedia",2.33333333333333,-10.28793,143.71759,1.52752523165195,1,"TS7_2015"
2015,"TS7","Acropora intermedia",2.33333333333333,-10.28793,143.71759,1.52752523165195,1,"TS7_2015"
2015,"TS7","Acropora intermedia",2.33333333333333,-10.28793,143.71759,1.52752523165195,1,"TS7_2015"
2015,"TS7","Acropora longicyathus",6,-10.28793,143.71759,2.44948974278318,1,"TS7_2015"
